Saison;Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
24-25;10;Championat de France;Exterieur;Victoire;Angers;;Banc;TOTAUX EQUIPE;;;;;35;65;0,54;29;44;0,66;6;21;0,29;8;9;0,89;20;48;11;8;16;14;8;84;6;21;27;21;14;16;2;2;17;15;0;105;0;TOTAUX EQUIPE
24-25;11;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;;Starter;N. Brochant;28;11;0,18;11,18;4;12;0,33;3;8;0,38;1;4;0,25;2;2;1,00;;;;;;;;11;2;3;5;3;1;0;0;0;3;1;-6;10;1;N. Brochant
24-25;11;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;;Starter;C. Franchelin;22;12;0,2;12,2;4;10;0,40;4;8;0,50;0;2;0,00;2;3;0,67;;;;;;;;10;1;0;1;5;2;3;0;0;2;3;-8;10;2;C. Franchelin
24-25;11;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;;Starter;O. Bankole;28;43;0,72;43,72;3;12;0,25;3;10;0,30;0;2;0,00;0;0;;;;;;;;;6;0;7;7;0;2;0;0;0;3;2;1;2;3;O. Bankole
24-25;11;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;;Starter;E. Martinez;28;41;0,68;41,68;4;9;0,44;3;6;0,50;1;3;0,33;0;0;;;;;;;;;9;1;9;10;1;0;3;0;0;3;1;-13;18;12;E. Martinez
24-25;11;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;;Starter;T. Clarke;34;54;0,9;54,9;2;8;0,25;2;8;0,25;0;0;;2;2;1,00;;;;;;;;6;0;4;4;1;2;0;0;1;1;6;0;3;34;T. Clarke
24-25;11;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;Capitaine;Banc;A. Bouderra(C);17;48;0,8;48,8;6;8;0,75;2;2;1,00;4;6;0,67;2;2;1,00;;;;;;;;18;0;1;1;4;1;2;0;0;4;3;3;22;4;A. Bouderra(C)
24-25;11;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;;Banc;S. Chevaugeon;27;30;0,5;30,5;5;13;0,38;1;5;0,20;4;8;0,50;0;0;;;;;;;;;14;0;0;0;2;1;2;0;2;4;2;0;9;10;S. Chevaugeon
24-25;11;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;;Banc;H. Akomatsri;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;14;H. Akomatsri
24-25;11;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;;Banc;C. Sontia Zeutsop;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;16;C. Sontia Zeutsop
24-25;11;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;;Banc;O. Chidom;12;1;0,02;1,02;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;1;3;4;0;2;1;0;0;2;0;-2;3;22;O. Chidom
24-25;11;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;3;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;11;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;;Banc;TOTAUX EQUIPE;;;;;28;72;0,39;18;47;0,38;10;25;0,40;8;9;0,89;16;30;10;16;32;2;10;74;6;29;35;16;11;11;0;3;22;18;0;80;0;TOTAUX EQUIPE
24-25;12;Championat de France;Exterieur;Victoire;Basket Landes;;Starter;N. Brochant;30;54;0,9;54,9;6;9;0,67;5;6;0,83;1;3;0,33;0;0;;;;;;;;;13;0;4;4;0;1;1;0;0;1;1;8;14;1;N. Brochant
24-25;12;Championat de France;Exterieur;Victoire;Basket Landes;;Starter;C. Franchelin;28;54;0,9;54,9;5;11;0,45;4;6;0,67;1;5;0,20;3;3;1,00;;;;;;;;14;0;1;1;6;3;2;0;0;4;7;8;14;2;C. Franchelin
24-25;12;Championat de France;Exterieur;Victoire;Basket Landes;;Starter;O. Bankole;27;42;0,7;42,7;3;5;0,60;3;3;1,00;0;2;0,00;0;0;;;;;;;;;6;1;3;4;2;3;1;0;0;2;1;-20;8;3;O. Bankole
24-25;12;Championat de France;Exterieur;Victoire;Basket Landes;;Starter;E. Martinez;25;27;0,45;27,45;1;4;0,25;1;2;0,50;0;2;0,00;0;0;;;;;;;;;2;0;7;7;2;6;2;0;0;3;1;9;4;12;E. Martinez
24-25;12;Championat de France;Exterieur;Victoire;Basket Landes;;Starter;T. Clarke;35;5;0,08;5,08;8;12;0,67;7;11;0,64;1;1;1,00;5;8;0,63;;;;;;;;22;3;6;9;1;3;4;0;0;1;8;1;26;34;T. Clarke
24-25;12;Championat de France;Exterieur;Victoire;Basket Landes;Capitaine;Banc;A. Bouderra(C);11;6;0,1;6,1;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;1;1;0;0;0;1;0;-7;0;4;A. Bouderra(C)
24-25;12;Championat de France;Exterieur;Victoire;Basket Landes;;Banc;S. Chevaugeon;22;59;0,98;59,98;2;4;0,50;1;2;0,50;1;2;0,50;0;0;;;;;;;;;5;0;3;3;1;1;3;0;0;3;0;9;9;10;S. Chevaugeon
24-25;12;Championat de France;Exterieur;Victoire;Basket Landes;;Banc;H. Akomatsri;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;14;H. Akomatsri
24-25;12;Championat de France;Exterieur;Victoire;Basket Landes;;Banc;O. Chidom;17;53;0,88;53,88;0;6;0,00;0;4;0,00;0;2;0,00;2;2;1,00;;;;;;;;2;0;0;0;0;3;0;0;0;2;1;-3;-7;22;O. Chidom
24-25;12;Championat de France;Exterieur;Victoire;Basket Landes;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;2;0;1;0;0;0;0;0;0;0;0;Team / Coach
24-25;12;Championat de France;Exterieur;Victoire;Basket Landes;;Banc;TOTAUX EQUIPE;;;;;25;51;0,49;21;34;0,62;4;17;0,24;10;13;0,77;15;28;4;10;7;3;6;64;5;25;30;13;22;13;0;0;17;19;0;69;0;TOTAUX EQUIPE
24-25;13;Championat de France;Domicile;Victoire;Tarbes;;Starter;N. Brochant;20;38;0,63;38,63;2;3;0,67;2;3;0,67;0;0;;0;0;;;;;;;;;4;0;1;1;3;2;1;0;0;1;1;8;6;1;N. Brochant
24-25;13;Championat de France;Domicile;Victoire;Tarbes;;Starter;C. Franchelin;24;56;0,93;56,93;2;7;0,29;1;4;0,25;1;3;0,33;0;0;;;;;;;;;5;0;7;7;11;6;2;0;2;0;3;17;14;2;C. Franchelin
24-25;13;Championat de France;Domicile;Victoire;Tarbes;;Starter;O. Bankole;28;12;0,2;12,2;6;8;0,75;4;6;0,67;2;2;1,00;2;2;1,00;;;;;;;;16;0;2;2;0;1;0;0;0;4;1;8;15;3;O. Bankole
24-25;13;Championat de France;Domicile;Victoire;Tarbes;;Starter;E. Martinez;26;30;0,5;30,5;3;6;0,50;3;5;0,60;0;1;0,00;2;2;1,00;;;;;;;;8;2;3;5;2;4;2;0;1;2;1;12;10;12;E. Martinez
24-25;13;Championat de France;Domicile;Victoire;Tarbes;;Starter;T. Clarke;34;21;0,35;21,35;10;14;0,71;10;14;0,71;0;0;;1;3;0,33;;;;;;;;21;4;3;7;1;1;0;0;0;1;4;10;22;34;T. Clarke
24-25;13;Championat de France;Domicile;Victoire;Tarbes;Capitaine;Banc;A. Bouderra(C);15;4;0,07;4,07;0;5;0,00;0;3;0,00;0;2;0,00;2;2;1,00;;;;;;;;2;0;0;0;2;0;2;0;0;1;1;-5;1;4;A. Bouderra(C)
24-25;13;Championat de France;Domicile;Victoire;Tarbes;;Banc;S. Chevaugeon;31;10;0,17;10,17;4;8;0,50;1;4;0,25;3;4;0,75;0;0;;;;;;;;;11;2;0;2;4;2;2;0;0;0;1;8;13;10;S. Chevaugeon
24-25;13;Championat de France;Domicile;Victoire;Tarbes;;Banc;H. Akomatsri;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;14;H. Akomatsri
24-25;13;Championat de France;Domicile;Victoire;Tarbes;;Banc;C. Sontia Zeutsop;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;16;C. Sontia Zeutsop
24-25;13;Championat de France;Domicile;Victoire;Tarbes;;Banc;O. Chidom;19;9;0,15;9,15;4;7;0,57;4;5;0,80;0;2;0,00;4;6;0,67;;;;;;;;12;1;4;5;1;1;0;1;0;1;4;2;13;22;O. Chidom
24-25;13;Championat de France;Domicile;Victoire;Tarbes;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;13;Championat de France;Domicile;Victoire;Tarbes;;Banc;TOTAUX EQUIPE;;;;;31;58;0,53;25;44;0,57;6;14;0,43;11;15;0,73;26;42;15;11;25;14;7;79;9;20;29;24;17;9;1;3;10;16;0;94;0;TOTAUX EQUIPE
24-25;14;Championat de France;Exterieur;Victoire;Roche Vendée;;Starter;N. Brochant;34;35;0,58;35,58;2;9;0,22;0;4;0,00;2;5;0,40;0;0;;;;;;;;;6;1;4;5;2;4;2;0;0;5;1;5;4;1;N. Brochant
24-25;14;Championat de France;Exterieur;Victoire;Roche Vendée;;Starter;C. Franchelin;27;50;0,83;50,83;1;6;0,17;1;4;0,25;0;2;0,00;4;4;1,00;;;;;;;;6;1;10;11;9;2;2;1;0;2;2;12;22;2;C. Franchelin
24-25;14;Championat de France;Exterieur;Victoire;Roche Vendée;;Starter;O. Bankole;21;52;0,87;52,87;4;9;0,44;4;7;0,57;0;2;0,00;1;2;0,50;;;;;;;;9;1;1;2;1;2;0;0;0;2;1;6;4;3;O. Bankole
24-25;14;Championat de France;Exterieur;Victoire;Roche Vendée;;Starter;E. Martinez;34;15;0,25;15,25;6;11;0,55;4;9;0,44;2;2;1,00;2;2;1,00;;;;;;;;16;3;11;14;4;0;3;0;0;3;2;1;32;12;E. Martinez
24-25;14;Championat de France;Exterieur;Victoire;Roche Vendée;;Starter;T. Clarke;25;20;0,33;20,33;6;7;0,86;6;7;0,86;0;0;;6;7;0,86;;;;;;;;18;1;4;5;2;3;0;1;0;5;4;21;21;34;T. Clarke
24-25;14;Championat de France;Exterieur;Victoire;Roche Vendée;Capitaine;Banc;A. Bouderra(C);12;10;0,17;10,17;0;2;0,00;0;1;0,00;0;1;0,00;0;0;;;;;;;;;0;0;0;0;3;3;0;0;0;3;0;-7;-2;4;A. Bouderra(C)
24-25;14;Championat de France;Exterieur;Victoire;Roche Vendée;;Banc;S. Chevaugeon;29;3;0,05;3,05;6;13;0,46;5;11;0,45;1;2;0,50;1;1;1,00;;;;;;;;14;0;1;1;0;1;1;0;1;1;2;5;8;10;S. Chevaugeon
24-25;14;Championat de France;Exterieur;Victoire;Roche Vendée;;Banc;H. Akomatsri;0;5;0,08;5,08;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;-2;0;14;H. Akomatsri
24-25;14;Championat de France;Exterieur;Victoire;Roche Vendée;;Banc;O. Chidom;14;40;0,67;40,67;2;5;0,40;2;5;0,40;0;0;;3;4;0,75;;;;;;;;7;2;2;4;1;1;0;0;0;0;2;-16;7;22;O. Chidom
24-25;14;Championat de France;Exterieur;Victoire;Roche Vendée;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;1;5;6;0;1;0;0;0;1;0;0;0;0;Team / Coach
24-25;14;Championat de France;Exterieur;Victoire;Roche Vendée;;Banc;TOTAUX EQUIPE;;;;;27;62;0,44;22;48;0,46;5;14;0,36;17;20;0,85;16;38;6;21;21;9;8;76;10;38;48;22;17;8;2;1;23;14;0;101;0;TOTAUX EQUIPE
24-25;15;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Starter;N. Brochant;34;2;0,03;2,03;8;12;0,67;7;9;0,78;1;3;0,33;0;0;;;;;;;;;17;3;6;9;3;3;2;0;0;1;2;-11;24;1;N. Brochant
24-25;15;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Starter;C. Franchelin;25;1;0,02;1,02;4;8;0,50;2;4;0,50;2;4;0,50;0;0;;;;;;;;;10;0;2;2;9;4;1;0;0;4;2;2;14;2;C. Franchelin
24-25;15;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Starter;O. Bankole;25;53;0,88;53,88;3;8;0,38;3;5;0,60;0;3;0,00;2;2;1,00;;;;;;;;8;0;3;3;1;1;3;0;0;2;2;2;9;3;O. Bankole
24-25;15;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Starter;E. Martinez;29;39;0,65;39,65;2;8;0,25;0;5;0,00;2;3;0,67;0;0;;;;;;;;;6;2;8;10;3;2;0;0;0;4;2;-12;11;12;E. Martinez
24-25;15;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Starter;T. Clarke;32;4;0,07;4,07;5;9;0,56;5;8;0,63;0;1;0,00;4;6;0,67;;;;;;;;14;0;6;6;3;2;0;0;0;4;6;-3;15;34;T. Clarke
24-25;15;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;Capitaine;Banc;A. Bouderra(C);14;59;0,98;59,98;2;6;0,33;2;3;0,67;0;3;0,00;0;0;;;;;;;;;4;0;0;0;7;2;0;0;0;1;0;-14;5;4;A. Bouderra(C)
24-25;15;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Banc;L. Dongue;17;11;0,18;11,18;0;1;0,00;0;1;0,00;0;0;;3;4;0,75;;;;;;;;3;3;3;6;1;1;1;0;0;3;2;-9;8;6;L. Dongue
24-25;15;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Banc;S. Chevaugeon;21;11;0,18;11,18;3;7;0,43;1;3;0,33;2;4;0,50;2;2;1,00;;;;;;;;10;0;0;0;0;0;1;0;0;2;2;-15;7;10;S. Chevaugeon
24-25;15;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Banc;H. Akomatsri;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;14;H. Akomatsri
24-25;15;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Banc;C. Sontia Zeutsop;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;16;C. Sontia Zeutsop
24-25;15;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;2;0;4;0;0;0;0;0;0;0;0;Team / Coach
24-25;15;Championat de France;Domicile;Defaite;Villeneuve d'Ascq;;Banc;TOTAUX EQUIPE;;;;;27;59;0,46;20;38;0,53;7;21;0,33;11;14;0,79;16;24;10;9;17;5;7;72;9;29;38;27;19;8;0;0;21;18;0;91;0;TOTAUX EQUIPE
24-25;16;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Starter;C. Franchelin;27;22;0,37;22,37;5;13;0,38;4;8;0,50;1;5;0,20;1;2;0,50;;;;;;;;12;0;5;5;5;3;2;0;0;3;1;-17;12;2;C. Franchelin
24-25;16;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Starter;O. Bankole;31;27;0,45;27,45;2;8;0,25;1;4;0,25;1;4;0,25;1;2;0,50;;;;;;;;6;0;4;4;2;0;2;0;0;3;3;-23;7;3;O. Bankole
24-25;16;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Starter;S. Chevaugeon;35;16;0,27;16,27;5;11;0,45;2;6;0,33;3;5;0,60;0;0;;;;;;;;;13;2;1;3;1;1;1;0;0;4;1;-21;11;10;S. Chevaugeon
24-25;16;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Starter;E. Martinez;26;34;0,57;34,57;1;9;0,11;1;6;0,17;0;3;0,00;0;0;;;;;;;;;2;1;1;2;1;1;3;0;0;1;0;-20;-1;12;E. Martinez
24-25;16;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Starter;T. Clarke;31;31;0,52;31,52;5;9;0,56;5;9;0,56;0;0;;1;1;1,00;;;;;;;;11;1;1;2;1;2;1;1;1;2;1;-31;10;34;T. Clarke
24-25;16;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;N. Brochant;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;N. Brochant
24-25;16;Championat de France;Exterieur;Defaite;Lattes Montpellier;Capitaine;Banc;A. Bouderra(C);25;55;0,92;55,92;1;4;0,25;0;0;;1;4;0,25;0;0;;;;;;;;;3;0;1;1;6;5;1;0;0;1;4;-26;3;4;A. Bouderra(C)
24-25;16;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;L. Dongue;21;55;0,92;55,92;4;5;0,80;4;5;0,80;0;0;;2;3;0,67;;;;;;;;10;0;1;1;1;3;2;0;0;4;2;-7;9;6;L. Dongue
24-25;16;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;H. Akomatsri;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;14;H. Akomatsri
24-25;16;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;0;3;0;0;0;0;0;0;0;0;Team / Coach
24-25;16;Championat de France;Exterieur;Defaite;Lattes Montpellier;;Banc;TOTAUX EQUIPE;;;;;23;59;0,39;17;38;0,45;6;21;0,29;5;8;0,63;22;28;5;10;13;;7;57;5;14;19;17;18;12;1;1;18;12;0;49;0;TOTAUX EQUIPE
24-25;17;Championat de France;Domicile;Victoire;Chartres;;Starter;C. Franchelin;23;48;0,8;48,8;7;11;0,64;6;8;0,75;1;3;0,33;1;1;1,00;;;;;;;;16;1;2;3;7;3;4;0;0;3;2;16;23;2;C. Franchelin
24-25;17;Championat de France;Domicile;Victoire;Chartres;;Starter;O. Bankole;18;27;0,45;27,45;1;3;0,33;0;0;;1;3;0,33;0;0;;;;;;;;;3;0;1;1;2;2;1;0;0;2;0;-10;3;3;O. Bankole
24-25;17;Championat de France;Domicile;Victoire;Chartres;;Starter;S. Chevaugeon;32;24;0,4;24,4;6;16;0,38;1;6;0,17;5;10;0,50;2;3;0,67;;;;;;;;19;0;1;1;0;1;1;0;0;2;3;18;9;10;S. Chevaugeon
24-25;17;Championat de France;Domicile;Victoire;Chartres;;Starter;E. Martinez;29;48;0,8;48,8;3;13;0,23;3;8;0,38;0;5;0,00;3;3;1,00;;;;;;;;9;4;8;12;2;2;2;0;1;4;3;12;13;12;E. Martinez
24-25;17;Championat de France;Domicile;Victoire;Chartres;;Starter;T. Clarke;25;53;0,88;53,88;5;5;1,00;5;5;1,00;0;0;;5;6;0,83;;;;;;;;15;3;3;6;2;1;2;2;0;2;4;12;25;34;T. Clarke
24-25;17;Championat de France;Domicile;Victoire;Chartres;;Banc;N. Brochant;32;1;0,02;1,02;2;7;0,29;2;5;0,40;0;2;0,00;1;1;1,00;;;;;;;;5;0;2;2;5;1;3;0;0;0;1;15;9;1;N. Brochant
24-25;17;Championat de France;Domicile;Victoire;Chartres;Capitaine;Banc;A. Bouderra(C);16;12;0,2;12,2;0;5;0,00;0;2;0,00;0;3;0,00;2;2;1,00;;;;;;;;2;0;1;1;6;3;1;0;0;2;3;-5;2;4;A. Bouderra(C)
24-25;17;Championat de France;Domicile;Victoire;Chartres;;Banc;L. Dongue;21;27;0,45;27,45;3;4;0,75;3;4;0,75;0;0;;8;8;1,00;;;;;;;;14;7;2;9;0;5;0;1;0;2;5;-3;18;6;L. Dongue
24-25;17;Championat de France;Domicile;Victoire;Chartres;;Banc;H. Akomatsri;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;14;H. Akomatsri
24-25;17;Championat de France;Domicile;Victoire;Chartres;;Banc;C. Sontia Zeutsop;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;16;C. Sontia Zeutsop
24-25;17;Championat de France;Domicile;Victoire;Chartres;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;0;1;1;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;17;Championat de France;Domicile;Victoire;Chartres;;Banc;TOTAUX EQUIPE;;;;;27;64;0,42;20;38;0,53;7;26;0,27;22;24;0,92;32;36;19;18;21;15;10;83;15;21;36;24;18;14;3;1;17;21;0;103;0;TOTAUX EQUIPE
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Starter;Joueurs;;;;;;;;;;;;;;;;;;;;;;;;Pts;RO;RD;RT;PD;BP;IN;CT;CTS;FTE;FPR;+/-;EVA;N°;Joueurs
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Starter;Sara Chevaugeon;30;0;0;0;4;9;0,44;2;2;1,00;2;7;0,29;5;5;1,00;;;;;;;;15;1;5;6;3;3;0;0;0;4;4;-16;16;10;Sara Chevaugeon
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Starter;Coline Franchelin;31;0;0;0;4;8;0,50;2;2;1,00;2;6;0,33;3;5;0,60;;;;;;;;13;1;1;2;7;2;1;0;0;2;4;-24;15;2;Coline Franchelin
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Starter;Esmery Martinez;32;0;0;0;5;14;0,36;5;8;0,63;0;6;0,00;3;4;0,75;;;;;;;;13;0;5;5;0;1;4;0;0;3;2;-25;11;12;Esmery Martinez
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Starter;Tiffany Clarke;30;0;0;0;4;7;0,57;4;6;0,67;0;1;0,00;1;2;0,50;;;;;;;;9;1;6;7;0;0;0;1;0;1;4;-15;13;34;Tiffany Clarke
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;Amel Bouderra;28;0;0;0;3;10;0,30;2;2;1,00;1;8;0,13;2;3;0,67;;;;;;;;9;0;1;1;5;4;2;0;0;3;6;-23;5;4;Amel Bouderra
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;Leia Dongue;26;0;0;0;2;8;0,25;2;8;0,25;0;0;;1;2;0,50;;;;;;;;5;2;3;5;0;2;0;0;0;5;1;-23;1;6;Leia Dongue
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;Margaux Raimbault;6;0;0;0;1;1;1,00;1;1;1,00;0;0;;0;0;;;;;;;;;2;0;0;0;0;0;1;0;0;1;0;2;3;14;Margaux Raimbault
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;Cristal Sontia Zeutsop;16;0;0;0;1;3;0,33;1;3;0,33;0;0;;0;0;;;;;;;;;2;0;0;0;0;1;0;0;0;1;1;-1;-1;17;Cristal Sontia Zeutsop
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;0;;;;;;;;;;;;;;;;;;;;;;;;0;3;1;4;0;2;0;0;0;0;0;0;0;Équipe;0
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;0;;;;;24;60;0,40;19;32;0,59;5;28;0,18;15;21;0,71;;;;;;;;68;8;22;30;15;15;8;1;0;20;22;-125;63;Totaux Équipe;0
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;0;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;TEAM STATISTICS:;0
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;0;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;Points après balles perdues:;0
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;0;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;0;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;Points intérieurs:;0
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;0;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;0;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;Points 2ème chance:;0
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;0;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;0;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;Points en contre-attaque:;0
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;0;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;0;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;Points du Banc:;0
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;0;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;0;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;Ecart maximum:;0
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;0;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24-25;18;Championat de France;Exterieur;Defaite;Bourges;;Banc;0;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;Série maximum:;0
24-25;19;Championat de France;Domicile;Victoire;Charnay;;Banc;0;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;5 DE DEPART;0
24-25;19;Championat de France;Domicile;Victoire;Charnay;;Starter;N. Brochant;34;57;0,95;57,95;3;8;0,38;1;3;0,33;2;5;0,40;0;0;;;;;;;;;8;0;4;4;4;0;2;0;0;3;0;2;13;1;N. Brochant
24-25;19;Championat de France;Domicile;Victoire;Charnay;;Starter;C. Franchelin;22;31;0,52;31,52;2;6;0,33;2;5;0,40;0;1;0,00;4;4;1,00;;;;;;;;8;0;2;2;6;4;2;0;1;2;2;4;10;2;C. Franchelin
24-25;19;Championat de France;Domicile;Victoire;Charnay;;Starter;L. Dongue;21;41;0,68;41,68;2;5;0,40;2;4;0,50;0;1;0,00;1;2;0,50;;;;;;;;5;0;6;6;0;2;0;2;1;1;1;-11;7;6;L. Dongue
24-25;19;Championat de France;Domicile;Victoire;Charnay;;Starter;S. Chevaugeon;30;16;0,27;16,27;7;13;0,54;5;7;0,71;2;6;0,33;0;0;;;;;;;;;16;0;0;0;4;2;0;0;0;3;5;6;12;10;S. Chevaugeon
