Saison;Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
24-25;20;Championat de France;Domicile;Victoire;Roche Vendée;;Starter;N. Miyem;27;45;0,75;45,75;2;9;0,22;2;7;0,29;0;2;0,00;0;0;;;;;;;;;4;1;4;5;3;0;1;0;0;2;1;2;6;77;N. Miyem
24-25;20;Championat de France;Domicile;Victoire;Roche Vendée;;Banc;T. Cooper;17;46;0,77;46,77;3;5;0,60;2;3;0,67;1;2;0,50;2;2;1,00;;;;;;;;9;0;1;1;3;2;1;0;0;2;2;-5;10;2;T. Cooper
24-25;20;Championat de France;Domicile;Victoire;Roche Vendée;;Banc;E. Poulain;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;10;E. Poulain
24-25;20;Championat de France;Domicile;Victoire;Roche Vendée;;Banc;J. Zodia;16;28;0,47;28,47;6;10;0,60;6;10;0,60;0;0;;2;4;0,50;;;;;;;;14;0;2;2;1;1;0;0;0;2;3;9;10;13;J. Zodia
24-25;20;Championat de France;Domicile;Victoire;Roche Vendée;;Banc;M. Ewodo;4;5;0,08;5,08;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;2;1;0;0;0;3;3;14;M. Ewodo
24-25;20;Championat de France;Domicile;Victoire;Roche Vendée;;Banc;C. Rodriguez;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;16;C. Rodriguez
24-25;20;Championat de France;Domicile;Victoire;Roche Vendée;;Banc;M. Mendy;21;49;0,82;49,82;2;3;0,67;1;1;1,00;1;2;0,50;0;0;;;;;;;;;5;1;3;4;6;1;3;0;0;3;1;13;16;21;M. Mendy
24-25;20;Championat de France;Domicile;Victoire;Roche Vendée;;Banc;C. Dako;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;27;C. Dako
24-25;20;Championat de France;Domicile;Victoire;Roche Vendée;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;0;5;5;0;0;0;0;0;1;0;0;0;0;Team / Coach
24-25;20;Championat de France;Domicile;Victoire;Roche Vendée;;Banc;TOTAUX EQUIPE;;;;;37;66;0,56;28;49;0,57;9;17;0,53;9;12;0,75;26;38;6;13;28;14;13;92;8;26;34;26;14;10;1;3;23;16;0;117;0;TOTAUX EQUIPE
24-25;21;Championat de France;Exterieur;Defaite;Basket Landes;Capitaine;Starter;C. Droguet(C);23;54;0,9;54,9;2;8;0,25;2;5;0,40;0;3;0,00;4;5;0,80;;;;;;;;8;1;1;2;4;3;0;0;0;3;3;-14;4;7;C. Droguet(C)
24-25;21;Championat de France;Exterieur;Defaite;Basket Landes;;Starter;M. Musa;26;41;0,68;41,68;3;6;0,50;3;6;0,50;0;0;;2;3;0,67;;;;;;;;8;0;1;1;1;2;2;1;1;3;3;-17;7;11;M. Musa
24-25;21;Championat de France;Exterieur;Defaite;Basket Landes;;Starter;A. Sivka;32;33;0,55;33,55;6;11;0,55;2;3;0,67;4;8;0,50;0;0;;;;;;;;;16;0;0;0;2;0;0;0;0;1;2;-20;13;17;A. Sivka
24-25;21;Championat de France;Exterieur;Defaite;Basket Landes;;Starter;N. Fora;28;0;0;0;4;11;0,36;4;8;0,50;0;3;0,00;1;1;1,00;;;;;;;;9;1;6;7;4;1;1;0;1;2;4;-19;13;25;N. Fora
24-25;21;Championat de France;Exterieur;Defaite;Basket Landes;;Starter;N. Miyem;18;8;0,13;8,13;2;5;0,40;1;3;0,33;1;2;0,50;0;0;;;;;;;;;5;0;2;2;0;1;1;0;0;1;1;-12;4;77;N. Miyem
24-25;21;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;T. Cooper;13;23;0,38;23,38;1;6;0,17;1;4;0,25;0;2;0,00;0;0;;;;;;;;;2;1;0;1;0;2;0;0;0;1;1;-11;-4;2;T. Cooper
24-25;21;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;J. Zodia;20;42;0,7;42,7;4;5;0,80;4;5;0,80;0;0;;2;2;1,00;;;;;;;;10;3;1;4;1;3;0;0;0;4;2;-15;11;13;J. Zodia
24-25;21;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;M. Ewodo;14;29;0,48;29,48;0;4;0,00;0;1;0,00;0;3;0,00;0;0;;;;;;;;;0;0;2;2;0;0;1;0;0;2;1;-8;-1;14;M. Ewodo
24-25;21;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;J. Celerier;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;16;J. Celerier
24-25;21;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;M. Mendy;22;10;0,17;10,17;2;6;0,33;0;2;0,00;2;4;0,50;0;0;;;;;;;;;6;0;0;0;1;1;2;0;0;2;1;-14;4;94;M. Mendy
24-25;21;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;3;3;6;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;21;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;TOTAUX EQUIPE;;;;;24;62;0,39;17;37;0,46;7;25;0,28;9;11;0,82;13;28;10;4;18;4;8;64;9;16;25;13;13;7;1;2;19;18;0;57;0;TOTAUX EQUIPE
24-25;22;Championat de France;Domicile;Victoire;Chartres;Capitaine;Starter;C. Droguet(C);22;34;0,57;34,57;4;5;0,80;2;2;1,00;2;3;0,67;0;0;;;;;;;;;10;2;5;7;6;2;2;0;0;3;1;9;22;7;C. Droguet(C)
24-25;22;Championat de France;Domicile;Victoire;Chartres;;Starter;J. Zodia;26;5;0,08;5,08;7;9;0,78;6;7;0,86;1;2;0,50;5;5;1,00;;;;;;;;20;1;6;7;4;2;3;0;0;3;3;23;30;13;J. Zodia
24-25;22;Championat de France;Domicile;Victoire;Chartres;;Starter;M. Mendy;15;20;0,33;20,33;2;8;0,25;2;4;0,50;0;4;0,00;0;0;;;;;;;;;4;0;0;0;2;2;1;0;0;0;1;10;-1;21;M. Mendy
24-25;22;Championat de France;Domicile;Victoire;Chartres;;Starter;N. Fora;15;16;0,27;16,27;1;3;0,33;1;2;0,50;0;1;0,00;0;0;;;;;;;;;2;1;3;4;2;3;3;0;0;1;2;17;6;25;N. Fora
24-25;22;Championat de France;Domicile;Victoire;Chartres;;Starter;N. Miyem;30;36;0,6;36,6;5;12;0,42;3;8;0,38;2;4;0,50;3;4;0,75;;;;;;;;15;2;2;4;1;4;1;1;0;2;2;10;10;77;N. Miyem
24-25;22;Championat de France;Domicile;Victoire;Chartres;;Banc;T. Cooper;19;27;0,45;27,45;4;14;0,29;3;10;0,30;1;4;0,25;1;1;1,00;;;;;;;;10;0;2;2;0;1;0;0;1;1;2;12;1;2;T. Cooper
24-25;22;Championat de France;Domicile;Victoire;Chartres;;Banc;C. Dako;5;4;0,07;4,07;0;1;0,00;0;0;;0;1;0,00;0;0;;;;;;;;;0;0;0;0;2;1;0;0;0;1;0;-6;0;9;C. Dako
24-25;22;Championat de France;Domicile;Victoire;Chartres;;Banc;E. Poulain;9;3;0,05;3,05;0;1;0,00;0;1;0,00;0;0;;0;0;;;;;;;;;0;0;1;1;1;0;0;0;0;1;1;-1;1;10;E. Poulain
24-25;22;Championat de France;Domicile;Victoire;Chartres;;Banc;M. Musa;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;11;M. Musa
24-25;22;Championat de France;Domicile;Victoire;Chartres;;Banc;M. Ewodo;24;53;0,88;53,88;6;10;0,60;3;4;0,75;3;6;0,50;0;0;;;;;;;;;15;2;3;5;2;4;1;0;0;5;0;12;15;14;M. Ewodo
24-25;22;Championat de France;Domicile;Victoire;Chartres;;Banc;C. Rodriguez;18;13;0,22;13,22;2;3;0,67;0;0;;2;3;0,67;0;0;;;;;;;;;6;0;3;3;0;1;1;0;0;0;0;4;8;16;C. Rodriguez
24-25;22;Championat de France;Domicile;Victoire;Chartres;;Banc;J. Celerier;13;9;0,15;9,15;1;2;0,50;1;1;1,00;0;1;0,00;0;0;;;;;;;;;2;1;2;3;3;0;0;1;0;4;1;0;8;27;J. Celerier
24-25;22;Championat de France;Domicile;Victoire;Chartres;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;4;1;5;0;1;0;0;0;0;0;0;0;0;Team / Coach
24-25;22;Championat de France;Domicile;Victoire;Chartres;;Banc;TOTAUX EQUIPE;;;;;32;68;0,47;21;39;0,54;11;29;0,38;9;10;0,90;18;32;12;6;33;28;9;84;13;28;41;23;21;12;2;1;21;13;0;104;0;TOTAUX EQUIPE
