Saison;Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
24-25;21;Championat de France;Domicile;Defaite;Lattes Montpellier;Capitaine;Starter;S. Ousfar(C);26;47;0,78;47,78;2;10;0,20;1;5;0,20;1;5;0,20;0;0;;;;;;;;;5;0;3;3;1;4;2;0;0;4;0;-20;-1;28;S. Ousfar(C)
24-25;21;Championat de France;Domicile;Defaite;Lattes Montpellier;;Starter;V. Gomis;23;22;0,37;22,37;3;7;0,43;0;2;0,00;3;5;0,60;0;0;;;;;;;;;9;0;0;0;1;1;1;0;0;4;0;-7;6;75;V. Gomis
24-25;21;Championat de France;Domicile;Defaite;Lattes Montpellier;;Starter;D. Balayera;26;30;0,5;30,5;1;8;0,13;1;7;0,14;0;1;0,00;0;0;;;;;;;;;2;1;5;6;3;2;3;0;0;0;3;-7;5;77;D. Balayera
24-25;21;Championat de France;Domicile;Defaite;Lattes Montpellier;;Banc;P. Neau;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;4;P. Neau
24-25;21;Championat de France;Domicile;Defaite;Lattes Montpellier;;Banc;E. Peytour;14;11;0,18;11,18;1;6;0,17;0;2;0,00;1;4;0,25;0;0;;;;;;;;;3;0;1;1;1;0;0;0;1;0;0;-10;0;10;E. Peytour
24-25;21;Championat de France;Domicile;Defaite;Lattes Montpellier;;Banc;C. Ngukoug Silatsa;23;22;0,37;22,37;3;6;0,50;3;6;0,50;0;0;;2;3;0,67;;;;;;;;8;4;4;8;1;3;2;1;0;2;3;-8;13;23;C. Ngukoug Silatsa
24-25;21;Championat de France;Domicile;Defaite;Lattes Montpellier;;Banc;L. Preneau;21;32;0,53;32,53;3;6;0,50;3;4;0,75;0;2;0,00;2;2;1,00;;;;;;;;8;0;1;1;1;1;0;0;0;1;3;-18;6;27;L. Preneau
24-25;21;Championat de France;Domicile;Defaite;Lattes Montpellier;;Banc;A. Bawara;3;1;0,02;1,02;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;-7;0;95;A. Bawara
24-25;21;Championat de France;Domicile;Defaite;Lattes Montpellier;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;2;5;7;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;21;Championat de France;Domicile;Defaite;Lattes Montpellier;;Banc;TOTAUX EQUIPE;;;;;21;64;0,33;12;34;0,35;9;30;0,30;8;10;0,80;22;18;2;12;19;3;9;59;11;23;34;14;18;10;2;1;13;15;0;56;0;TOTAUX EQUIPE
24-25;22;Championat de France;Domicile;Defaite;Basket Landes;;Starter;J. Phillips;20;2;0,03;2,03;2;8;0,25;2;5;0,40;0;3;0,00;0;0;;;;;;;;;4;2;3;5;1;3;0;0;1;1;0;-7;1;5;J. Phillips
24-25;22;Championat de France;Domicile;Defaite;Basket Landes;;Starter;B. Mccarty-Williams;38;46;0,77;46,77;8;16;0,50;5;8;0,63;3;8;0,38;3;3;1,00;;;;;;;;22;1;3;4;3;3;2;0;0;2;6;-12;20;21;B. Mccarty-Williams
24-25;22;Championat de France;Domicile;Defaite;Basket Landes;Capitaine;Starter;S. Ousfar(C);24;59;0,98;59,98;3;9;0,33;2;5;0,40;1;4;0,25;0;0;;;;;;;;;7;1;3;4;3;1;0;0;0;2;0;-13;7;28;S. Ousfar(C)
24-25;22;Championat de France;Domicile;Defaite;Basket Landes;;Starter;V. Gomis;26;12;0,2;12,2;3;7;0,43;3;5;0,60;0;2;0,00;1;1;1,00;;;;;;;;7;0;1;1;5;2;2;0;1;3;2;-11;9;75;V. Gomis
24-25;22;Championat de France;Domicile;Defaite;Basket Landes;;Starter;D. Balayera;34;22;0,37;22,37;6;11;0,55;4;6;0,67;2;5;0,40;4;5;0,80;;;;;;;;18;0;8;8;0;1;2;1;0;2;4;-8;22;77;D. Balayera
24-25;22;Championat de France;Domicile;Defaite;Basket Landes;;Banc;P. Neau;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;4;P. Neau
24-25;22;Championat de France;Domicile;Defaite;Basket Landes;;Banc;E. Peytour;14;22;0,37;22,37;1;5;0,20;1;1;1,00;0;4;0,00;0;1;0,00;;;;;;;;2;1;1;2;1;2;0;0;0;3;2;11;-2;10;E. Peytour
24-25;22;Championat de France;Domicile;Defaite;Basket Landes;;Banc;C. Ngukoug Silatsa;21;52;0,87;52,87;1;5;0,20;1;5;0,20;0;0;;1;3;0,33;;;;;;;;3;3;4;7;1;1;2;1;0;2;4;11;7;23;C. Ngukoug Silatsa
24-25;22;Championat de France;Domicile;Defaite;Basket Landes;;Banc;L. Preneau;19;25;0,42;25,42;1;4;0,25;1;3;0,33;0;1;0,00;0;0;;;;;;;;;2;0;2;2;2;1;0;0;0;1;0;-1;2;27;L. Preneau
24-25;22;Championat de France;Domicile;Defaite;Basket Landes;;Banc;A. Bawara;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;95;A. Bawara
24-25;22;Championat de France;Domicile;Defaite;Basket Landes;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;0;3;3;0;1;0;0;0;0;0;0;0;0;Team / Coach
24-25;22;Championat de France;Domicile;Defaite;Basket Landes;;Banc;TOTAUX EQUIPE;;;;;25;65;0,38;19;38;0,50;6;27;0,22;9;13;0,69;16;26;14;3;7;2;11;65;8;28;36;16;15;8;2;2;16;18;0;68;0;TOTAUX EQUIPE
