Saison;Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
24-25;9;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Starter;A. Trasi;29;32;0,53;32,53;2;6;0,33;2;5;0,40;0;1;0,00;4;9;0,44;;;;;;;;8;5;1;6;1;4;1;0;0;2;6;-14;3;32;A. Trasi
24-25;9;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Banc;M. Stervinou;27;57;0,95;57,95;5;10;0,50;1;2;0,50;4;8;0,50;2;2;1,00;;;;;;;;16;2;1;3;3;1;0;0;0;1;1;4;16;10;M. Stervinou
24-25;9;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Banc;L. Evrard;17;55;0,92;55,92;0;6;0,00;0;2;0,00;0;4;0,00;2;2;1,00;;;;;;;;2;0;0;0;3;4;2;1;1;2;2;-1;-2;11;L. Evrard
24-25;9;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Banc;A. Kane;12;43;0,72;43,72;2;5;0,40;2;4;0,50;0;1;0,00;0;0;;;;;;;;;4;1;2;3;0;0;0;0;0;0;0;-8;4;17;A. Kane
24-25;9;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Banc;D. Dibanzilua;4;4;0,07;4,07;1;2;0,50;1;1;1,00;0;1;0,00;0;0;;;;;;;;;2;0;0;0;0;0;0;0;0;0;0;3;1;88;D. Dibanzilua
24-25;9;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;2;2;4;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;9;Championat de France;Exterieur;Defaite;Charleville-Mézières;;Banc;TOTAUX EQUIPE;;;;;29;68;0,43;22;43;0,51;7;25;0,28;10;17;0,59;20;32;23;9;24;2;7;75;21;20;41;16;21;11;3;2;14;15;0;79;0;TOTAUX EQUIPE
24-25;10;Championat de France;Domicile;Defaite;Bourges;Capitaine;Starter;P. Lezin(C);13;55;0,92;55,92;1;3;0,33;0;1;0,00;1;2;0,50;0;0;;;;;;;;;3;2;0;2;1;1;0;0;0;3;0;-7;3;9;P. Lezin(C)
24-25;10;Championat de France;Domicile;Defaite;Bourges;;Starter;L. Evrard;9;5;0,08;5,08;0;1;0,00;0;0;;0;1;0,00;0;0;;;;;;;;;0;0;0;0;2;1;0;0;0;1;0;-15;0;11;L. Evrard
24-25;10;Championat de France;Domicile;Defaite;Bourges;;Starter;N. Woolfolk;30;40;0,67;40,67;7;14;0,50;3;7;0,43;4;7;0,57;4;6;0,67;;;;;;;;22;1;3;4;4;3;1;0;0;3;5;-6;19;13;N. Woolfolk
24-25;10;Championat de France;Domicile;Defaite;Bourges;;Starter;E. Akhator;21;30;0,5;30,5;2;3;0,67;2;3;0,67;0;0;;0;0;;;;;;;;;4;1;0;1;0;1;0;0;0;5;2;-17;3;23;E. Akhator
24-25;10;Championat de France;Domicile;Defaite;Bourges;;Starter;A. Trasi;26;35;0,58;35,58;2;9;0,22;2;7;0,29;0;2;0,00;1;2;0,50;;;;;;;;5;1;3;4;2;1;1;0;2;5;2;6;3;32;A. Trasi
24-25;10;Championat de France;Domicile;Defaite;Bourges;;Banc;M. Stervinou;21;24;0,4;24,4;1;5;0,20;1;3;0,33;0;2;0,00;2;2;1,00;;;;;;;;4;0;3;3;0;1;1;0;1;1;1;-2;3;10;M. Stervinou
24-25;10;Championat de France;Domicile;Defaite;Bourges;;Banc;A. Baker;30;5;0,08;5,08;8;16;0,50;8;15;0,53;0;1;0,00;5;7;0,71;;;;;;;;21;0;9;9;5;3;2;0;0;3;7;9;24;15;A. Baker
24-25;10;Championat de France;Domicile;Defaite;Bourges;;Banc;A. Kane;28;32;0,53;32,53;3;3;1,00;3;3;1,00;0;0;;2;2;1,00;;;;;;;;8;3;3;6;4;3;0;2;0;2;1;-3;17;17;A. Kane
24-25;10;Championat de France;Domicile;Defaite;Bourges;;Banc;S. Belabbas;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;21;S. Belabbas
24-25;10;Championat de France;Domicile;Defaite;Bourges;;Banc;D. Dibanzilua;17;23;0,38;23,38;3;5;0,60;2;3;0,67;1;2;0,50;0;1;0,00;;;;;;;;7;1;1;2;2;2;1;0;0;0;1;5;7;88;D. Dibanzilua
24-25;10;Championat de France;Domicile;Defaite;Bourges;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;2;0;1;0;0;0;1;0;0;0;0;Team / Coach
24-25;10;Championat de France;Domicile;Defaite;Bourges;;Banc;TOTAUX EQUIPE;;;;;27;59;0,46;21;42;0,50;6;17;0,35;14;20;0,70;16;34;12;16;40;;10;74;10;23;33;20;17;6;2;3;24;19;0;80;0;TOTAUX EQUIPE
24-25;11;Championat de France;Exterieur;Defaite;Charnay;;Starter;P. Lezin;25;12;0,2;12,2;1;2;0,50;1;1;1,00;0;1;0,00;0;0;;;;;;;;;2;1;4;5;1;1;1;0;0;1;0;-29;7;9;P. Lezin
24-25;11;Championat de France;Exterieur;Defaite;Charnay;;Starter;L. Evrard;20;34;0,57;34,57;1;5;0,20;1;1;1,00;0;4;0,00;0;0;;;;;;;;;2;1;4;5;3;2;0;0;0;1;1;-14;4;11;L. Evrard
24-25;11;Championat de France;Exterieur;Defaite;Charnay;;Starter;N. Woolfolk;29;33;0,55;33,55;3;14;0,21;3;7;0,43;0;7;0,00;3;6;0,50;;;;;;;;9;5;7;12;5;3;5;0;0;1;4;-24;14;13;N. Woolfolk
24-25;11;Championat de France;Exterieur;Defaite;Charnay;;Starter;E. Akhator;31;59;0,98;59,98;2;8;0,25;2;8;0,25;0;0;;2;2;1,00;;;;;;;;6;1;5;6;0;3;0;0;0;0;1;-23;3;23;E. Akhator
24-25;11;Championat de France;Exterieur;Defaite;Charnay;;Starter;A. Trasi;21;19;0,32;19,32;1;7;0,14;1;3;0,33;0;4;0,00;0;0;;;;;;;;;2;0;1;1;0;2;1;0;0;4;3;-24;-4;32;A. Trasi
24-25;11;Championat de France;Exterieur;Defaite;Charnay;Capitaine;Banc;M. Stervinou(C);15;40;0,67;40,67;3;9;0,33;2;5;0,40;1;4;0,25;0;0;;;;;;;;;7;0;0;0;0;1;0;0;0;2;0;-7;0;10;M. Stervinou(C)
24-25;11;Championat de France;Exterieur;Defaite;Charnay;;Banc;A. Baker;21;27;0,45;27,45;2;5;0,40;2;5;0,40;0;0;;1;2;0,50;;;;;;;;5;1;1;2;1;6;0;0;0;3;1;-22;-2;15;A. Baker
24-25;11;Championat de France;Exterieur;Defaite;Charnay;;Banc;A. Kane;25;35;0,58;35,58;0;2;0,00;0;2;0,00;0;0;;0;0;;;;;;;;;0;0;4;4;0;0;0;1;0;2;0;-24;3;17;A. Kane
24-25;11;Championat de France;Exterieur;Defaite;Charnay;;Banc;D. Dibanzilua;8;1;0,02;1,02;2;4;0,50;2;3;0,67;0;1;0,00;2;3;0,67;;;;;;;;6;0;0;0;0;1;0;0;0;1;2;-3;2;88;D. Dibanzilua
24-25;11;Championat de France;Exterieur;Defaite;Charnay;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;0;2;2;0;2;0;0;0;0;0;0;0;0;Team / Coach
24-25;11;Championat de France;Exterieur;Defaite;Charnay;;Banc;TOTAUX EQUIPE;;;;;15;56;0,27;14;35;0,40;1;21;0,05;8;13;0,62;13;18;4;8;18;2;5;39;9;28;37;10;21;7;1;0;15;12;0;27;0;TOTAUX EQUIPE
24-25;12;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Starter;M. Stervinou;27;46;0,77;46,77;1;6;0,17;1;4;0,25;0;2;0,00;0;0;;;;;;;;;2;0;1;1;0;3;1;0;0;2;2;-12;-4;10;M. Stervinou
24-25;12;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Starter;N. Woolfolk;33;34;0,57;34,57;6;17;0,35;6;11;0,55;0;6;0,00;10;13;0,77;;;;;;;;22;0;3;3;3;1;8;1;0;2;9;-12;22;13;N. Woolfolk
24-25;12;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Starter;A. Baker;9;3;0,05;3,05;1;3;0,33;1;3;0,33;0;0;;0;0;;;;;;;;;2;1;0;1;2;3;1;0;0;0;0;-3;1;15;A. Baker
24-25;12;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Starter;E. Akhator;27;5;0,08;5,08;5;11;0,45;5;11;0,45;0;0;;2;3;0,67;;;;;;;;12;2;1;3;0;1;4;0;1;5;3;-20;11;23;E. Akhator
24-25;12;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Starter;A. Trasi;22;35;0,58;35,58;5;9;0,56;4;7;0,57;1;2;0,50;0;3;0,00;;;;;;;;11;1;1;2;2;3;0;0;0;5;2;-10;5;32;A. Trasi
24-25;12;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;Capitaine;Banc;P. Lezin(C);19;36;0,6;36,6;0;1;0,00;0;0;;0;1;0,00;0;0;;;;;;;;;0;0;0;0;0;1;1;1;0;2;2;2;0;9;P. Lezin(C)
24-25;12;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;L. Evrard;26;42;0,7;42,7;2;6;0,33;0;1;0,00;2;5;0,40;1;2;0,50;;;;;;;;7;0;3;3;5;5;0;0;0;2;1;-16;5;11;L. Evrard
24-25;12;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;A. Kane;25;7;0,12;7,12;2;3;0,67;2;3;0,67;0;0;;2;3;0,67;;;;;;;;6;0;3;3;2;3;1;1;0;1;1;-4;8;17;A. Kane
24-25;12;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;D. Dibanzilua;8;3;0,05;3,05;1;1;1,00;1;1;1,00;0;0;;1;2;0,50;;;;;;;;3;1;0;1;0;1;0;0;0;2;1;-5;2;88;D. Dibanzilua
24-25;12;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;6;2;8;0;1;0;0;0;0;0;0;0;0;Team / Coach
24-25;12;Championat de France;Exterieur;Defaite;Villeneuve d'Ascq;;Banc;TOTAUX EQUIPE;;;;;23;57;0,40;20;41;0,49;3;16;0,19;16;26;0,62;21;32;7;12;16;;8;65;11;14;25;14;22;16;3;1;21;21;0;57;0;TOTAUX EQUIPE
24-25;13;Championat de France;Domicile;Victoire;Lattes Montpellier;Capitaine;Starter;P. Lezin(C);29;8;0,13;8,13;5;11;0,45;0;1;0,00;5;10;0,50;0;2;0,00;;;;;;;;15;1;1;2;2;1;1;0;0;1;2;19;11;9;P. Lezin(C)
24-25;13;Championat de France;Domicile;Victoire;Lattes Montpellier;;Starter;N. Woolfolk;31;4;0,07;4,07;4;10;0,40;2;5;0,40;2;5;0,40;0;0;;;;;;;;;10;4;3;7;6;4;6;1;0;4;2;9;20;13;N. Woolfolk
24-25;13;Championat de France;Domicile;Victoire;Lattes Montpellier;;Starter;A. Baker;28;21;0,35;21,35;4;9;0,44;4;9;0,44;0;0;;2;2;1,00;;;;;;;;10;1;5;6;7;2;1;0;1;4;2;22;17;15;A. Baker
24-25;13;Championat de France;Domicile;Victoire;Lattes Montpellier;;Starter;E. Akhator;33;53;0,88;53,88;6;8;0,75;6;8;0,75;0;0;;5;5;1,00;;;;;;;;17;4;6;10;3;2;1;1;0;4;7;17;28;23;E. Akhator
24-25;13;Championat de France;Domicile;Victoire;Lattes Montpellier;;Starter;A. Trasi;33;15;0,25;15,25;4;11;0,36;3;8;0,38;1;3;0,33;2;4;0,50;;;;;;;;11;2;2;4;2;2;1;0;0;4;6;20;7;32;A. Trasi
24-25;13;Championat de France;Domicile;Victoire;Lattes Montpellier;;Banc;T. Barbosa;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;7;T. Barbosa
24-25;13;Championat de France;Domicile;Victoire;Lattes Montpellier;;Banc;M. Stervinou;17;10;0,17;10,17;2;9;0,22;2;6;0,33;0;3;0,00;2;4;0,50;;;;;;;;6;1;1;2;1;1;1;0;0;1;2;3;0;10;M. Stervinou
24-25;13;Championat de France;Domicile;Victoire;Lattes Montpellier;;Banc;L. Evrard;6;4;0,07;4,07;0;0;;0;0;;0;0;;2;2;1,00;;;;;;;;2;0;0;0;0;1;0;0;0;1;1;-10;1;11;L. Evrard
24-25;13;Championat de France;Domicile;Victoire;Lattes Montpellier;;Banc;A. Kane;12;28;0,47;28,47;1;3;0,33;1;3;0,33;0;0;;0;0;;;;;;;;;2;1;1;2;0;0;0;0;0;1;0;-12;2;17;A. Kane
24-25;13;Championat de France;Domicile;Victoire;Lattes Montpellier;;Banc;D. Dibanzilua;7;7;0,12;7,12;1;2;0,50;1;1;1,00;0;1;0,00;2;2;1,00;;;;;;;;4;2;0;2;1;1;0;0;0;1;1;2;5;88;D. Dibanzilua
24-25;13;Championat de France;Domicile;Victoire;Lattes Montpellier;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;2;4;6;0;2;0;0;0;0;0;0;0;0;Team / Coach
24-25;13;Championat de France;Domicile;Victoire;Lattes Montpellier;;Banc;TOTAUX EQUIPE;;;;;27;63;0,43;19;41;0,46;8;22;0,36;15;21;0,71;20;32;16;8;14;27;13;77;18;23;41;22;16;11;2;1;21;23;0;95;0;TOTAUX EQUIPE
24-25;14;Championat de France;Exterieur;Victoire;Chartres;Capitaine;Starter;P. Lezin(C);31;35;0,58;35,58;0;4;0,00;0;0;;0;4;0,00;0;0;;;;;;;;;0;0;2;2;3;3;0;0;0;1;0;-3;-2;9;P. Lezin(C)
24-25;14;Championat de France;Exterieur;Victoire;Chartres;;Starter;N. Woolfolk;36;26;0,43;26,43;5;15;0,33;4;12;0,33;1;3;0,33;6;7;0,86;;;;;;;;17;1;4;5;4;0;5;0;2;4;7;4;20;13;N. Woolfolk
24-25;14;Championat de France;Exterieur;Victoire;Chartres;;Starter;A. Baker;34;49;0,82;49,82;12;19;0,63;8;15;0,53;4;4;1,00;0;2;0,00;;;;;;;;28;1;1;2;5;5;4;0;1;3;1;14;25;15;A. Baker
24-25;14;Championat de France;Exterieur;Victoire;Chartres;;Starter;A. Kane;32;59;0,98;59,98;4;11;0,36;4;11;0,36;0;0;;0;0;;;;;;;;;8;3;5;8;0;1;3;1;1;1;1;11;12;17;A. Kane
24-25;14;Championat de France;Exterieur;Victoire;Chartres;;Starter;E. Akhator;24;49;0,82;49,82;2;4;0,50;2;4;0,50;0;0;;3;4;0,75;;;;;;;;7;6;6;12;0;3;1;0;0;4;5;13;14;23;E. Akhator
24-25;14;Championat de France;Exterieur;Victoire;Chartres;;Banc;T. Barbosa;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;7;T. Barbosa
24-25;14;Championat de France;Exterieur;Victoire;Chartres;;Banc;M. Stervinou;26;43;0,72;43,72;2;8;0,25;1;1;1,00;1;7;0,14;1;3;0,33;;;;;;;;6;0;0;0;2;2;1;0;0;0;2;-5;-1;10;M. Stervinou
24-25;14;Championat de France;Exterieur;Victoire;Chartres;;Banc;A. Trasi;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;32;A. Trasi
24-25;14;Championat de France;Exterieur;Victoire;Chartres;;Banc;D. Dibanzilua;12;39;0,65;39,65;3;5;0,60;3;4;0,75;0;1;0,00;0;1;0,00;;;;;;;;6;0;2;2;0;0;0;0;0;2;2;-4;5;88;D. Dibanzilua
24-25;14;Championat de France;Exterieur;Victoire;Chartres;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;4;1;5;0;2;0;0;0;0;0;0;0;0;Team / Coach
24-25;14;Championat de France;Exterieur;Victoire;Chartres;;Banc;TOTAUX EQUIPE;;;;;28;66;0,42;22;47;0,47;6;19;0,32;10;17;0,59;19;26;7;5;12;9;13;72;15;21;36;14;16;14;1;4;15;18;0;76;0;TOTAUX EQUIPE
24-25;15;Championat de France;Domicile;Defaite;Basket Landes;Capitaine;Starter;P. Lezin(C);27;3;0,05;3,05;1;5;0,20;1;2;0,50;0;3;0,00;0;0;;;;;;;;;2;0;6;6;2;1;0;0;0;1;0;-13;5;9;P. Lezin(C)
24-25;15;Championat de France;Domicile;Defaite;Basket Landes;;Starter;N. Woolfolk;39;54;0,9;54,9;6;13;0,46;3;7;0,43;3;6;0,50;1;2;0,50;;;;;;;;16;1;10;11;3;2;0;0;1;3;5;-3;20;13;N. Woolfolk
24-25;15;Championat de France;Domicile;Defaite;Basket Landes;;Starter;A. Baker;34;16;0,27;16,27;5;11;0,45;5;10;0,50;0;1;0,00;2;2;1,00;;;;;;;;12;0;3;3;8;4;0;0;1;1;2;7;13;15;A. Baker
24-25;15;Championat de France;Domicile;Defaite;Basket Landes;;Starter;A. Kane;27;31;0,52;31,52;5;11;0,45;4;10;0,40;1;1;1,00;0;0;;;;;;;;;11;0;8;8;0;1;0;4;1;1;1;-1;16;17;A. Kane
24-25;15;Championat de France;Domicile;Defaite;Basket Landes;;Starter;E. Akhator;37;37;0,62;37,62;3;6;0,50;3;6;0,50;0;0;;7;11;0,64;;;;;;;;13;6;5;11;1;3;2;0;1;2;7;-6;17;23;E. Akhator
24-25;15;Championat de France;Domicile;Defaite;Basket Landes;;Banc;T. Barbosa;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;7;T. Barbosa
24-25;15;Championat de France;Domicile;Defaite;Basket Landes;;Banc;M. Stervinou;20;24;0,4;24,4;3;5;0,60;2;3;0,67;1;2;0,50;0;0;;;;;;;;;7;0;0;0;1;2;2;0;1;3;1;-6;6;10;M. Stervinou
24-25;15;Championat de France;Domicile;Defaite;Basket Landes;;Banc;S. Belabbas;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;21;S. Belabbas
24-25;15;Championat de France;Domicile;Defaite;Basket Landes;;Banc;A. Trasi;24;47;0,78;47,78;1;7;0,14;1;4;0,25;0;3;0,00;0;0;;;;;;;;;2;1;1;2;2;1;1;0;0;3;0;-11;0;32;A. Trasi
24-25;15;Championat de France;Domicile;Defaite;Basket Landes;;Banc;D. Dibanzilua;13;28;0,47;28,47;2;5;0,40;2;4;0,50;0;1;0,00;0;0;;;;;;;;;4;1;1;2;1;1;1;0;0;2;0;-12;4;88;D. Dibanzilua
24-25;15;Championat de France;Domicile;Defaite;Basket Landes;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;3;0;2;0;0;0;0;0;0;0;0;Team / Coach
24-25;15;Championat de France;Domicile;Defaite;Basket Landes;;Banc;TOTAUX EQUIPE;;;;;26;63;0,41;21;46;0,46;5;17;0,29;10;15;0,67;22;28;12;11;13;8;12;67;10;36;46;18;17;6;4;5;16;16;0;82;0;TOTAUX EQUIPE
24-25;16;Championat de France;Exterieur;Victoire;Tarbes;Capitaine;Starter;P. Lezin(C);19;4;0,07;4,07;1;1;1,00;1;1;1,00;0;0;;0;0;;;;;;;;;2;1;4;5;0;0;0;0;0;1;1;8;7;9;P. Lezin(C)
24-25;16;Championat de France;Exterieur;Victoire;Tarbes;;Starter;N. Woolfolk;32;49;0,82;49,82;6;13;0,46;5;7;0,71;1;6;0,17;4;5;0,80;;;;;;;;17;4;4;8;2;1;2;0;0;2;4;5;20;13;N. Woolfolk
24-25;16;Championat de France;Exterieur;Victoire;Tarbes;;Starter;A. Baker;31;38;0,63;38,63;6;12;0,50;6;11;0,55;0;1;0,00;4;4;1,00;;;;;;;;16;0;3;3;3;3;2;0;0;3;4;0;15;15;A. Baker
24-25;16;Championat de France;Exterieur;Victoire;Tarbes;;Starter;E. Akhator;33;29;0,48;29,48;4;7;0,57;4;7;0,57;0;0;;1;2;0,50;;;;;;;;9;4;7;11;0;1;0;0;1;2;2;5;15;23;E. Akhator
24-25;16;Championat de France;Exterieur;Victoire;Tarbes;;Starter;A. Trasi;23;34;0,57;34,57;2;7;0,29;0;4;0,00;2;3;0,67;2;2;1,00;;;;;;;;8;1;0;1;2;3;0;0;1;5;2;6;3;32;A. Trasi
24-25;16;Championat de France;Exterieur;Victoire;Tarbes;;Banc;T. Barbosa;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;7;T. Barbosa
24-25;16;Championat de France;Exterieur;Victoire;Tarbes;;Banc;M. Stervinou;30;23;0,38;23,38;4;14;0,29;2;7;0,29;2;7;0,29;2;2;1,00;;;;;;;;12;0;2;2;0;2;1;0;2;1;2;10;3;10;M. Stervinou
24-25;16;Championat de France;Exterieur;Victoire;Tarbes;;Banc;A. Kane;22;57;0,95;57,95;2;7;0,29;2;7;0,29;0;0;;0;2;0,00;;;;;;;;4;0;3;3;3;1;0;2;0;2;1;7;4;17;A. Kane
24-25;16;Championat de France;Exterieur;Victoire;Tarbes;;Banc;D. Dibanzilua;6;6;0,1;6,1;0;1;0,00;0;1;0,00;0;0;;2;2;1,00;;;;;;;;2;1;0;1;0;0;0;0;0;2;1;4;2;88;D. Dibanzilua
24-25;16;Championat de France;Exterieur;Victoire;Tarbes;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;1;7;8;0;1;0;0;0;0;0;0;0;0;Team / Coach
24-25;16;Championat de France;Exterieur;Victoire;Tarbes;;Banc;TOTAUX EQUIPE;;;;;25;62;0,40;20;45;0,44;5;17;0,29;15;19;0,79;12;28;10;11;18;11;7;70;12;30;42;10;12;5;2;4;18;17;0;76;0;TOTAUX EQUIPE
24-25;17;Championat de France;Domicile;Defaite;Roche Vendée;Capitaine;Starter;P. Lezin(C);25;19;0,32;19,32;0;3;0,00;0;2;0,00;0;1;0,00;0;0;;;;;;;;;0;2;3;5;3;0;0;0;0;0;0;-5;5;9;P. Lezin(C)
24-25;17;Championat de France;Domicile;Defaite;Roche Vendée;;Starter;N. Woolfolk;32;41;0,68;41,68;7;17;0,41;3;9;0,33;4;8;0,50;6;6;1,00;;;;;;;;24;0;4;4;2;1;4;0;2;3;6;3;23;13;N. Woolfolk
24-25;17;Championat de France;Domicile;Defaite;Roche Vendée;;Starter;A. Baker;35;48;0,8;48,8;7;16;0,44;6;13;0,46;1;3;0,33;1;1;1,00;;;;;;;;16;0;3;3;5;5;0;0;1;1;3;1;10;15;A. Baker
24-25;17;Championat de France;Domicile;Defaite;Roche Vendée;;Starter;E. Akhator;33;51;0,85;51,85;3;8;0,38;3;6;0,50;0;2;0,00;4;7;0,57;;;;;;;;10;7;7;14;1;1;3;1;0;3;5;9;20;23;E. Akhator
24-25;17;Championat de France;Domicile;Defaite;Roche Vendée;;Starter;A. Trasi;20;33;0,55;33,55;3;9;0,33;2;7;0,29;1;2;0,50;0;2;0,00;;;;;;;;7;0;2;2;1;1;0;0;0;4;3;-9;1;32;A. Trasi
24-25;17;Championat de France;Domicile;Defaite;Roche Vendée;;Banc;T. Barbosa;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;7;T. Barbosa
24-25;17;Championat de France;Domicile;Defaite;Roche Vendée;;Banc;M. Stervinou;22;48;0,8;48,8;0;2;0,00;0;0;;0;2;0,00;0;0;;;;;;;;;0;1;8;9;0;0;0;0;0;3;0;0;7;10;M. Stervinou
24-25;17;Championat de France;Domicile;Defaite;Roche Vendée;;Banc;A. Kane;25;36;0,6;36,6;2;10;0,20;1;8;0,13;1;2;0,50;0;0;;;;;;;;;5;0;4;4;0;1;0;1;0;1;0;-2;1;17;A. Kane
24-25;17;Championat de France;Domicile;Defaite;Roche Vendée;;Banc;S. Bellabas;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;21;S. Bellabas
24-25;17;Championat de France;Domicile;Defaite;Roche Vendée;;Banc;D. Dibanzilua;3;4;0,07;4,07;2;5;0,40;2;4;0,50;0;1;0,00;1;1;1,00;;;;;;;;5;1;0;1;0;0;0;0;0;1;1;-2;3;88;D. Dibanzilua
24-25;17;Championat de France;Domicile;Defaite;Roche Vendée;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;2;2;4;0;2;0;0;0;0;0;0;0;0;Team / Coach
24-25;17;Championat de France;Domicile;Defaite;Roche Vendée;;Banc;TOTAUX EQUIPE;;;;;24;70;0,34;17;49;0,35;7;21;0,33;12;17;0,71;9;20;12;6;10;17;11;67;13;33;46;12;11;7;2;3;16;18;0;72;0;TOTAUX EQUIPE
24-25;18;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;Capitaine;Starter;M. Stervinou(C);30;30;0,5;30,5;2;8;0,25;0;3;0,00;2;5;0,40;2;2;1,00;;;;;;;;8;0;2;2;2;0;0;0;0;3;2;-10;6;10;M. Stervinou(C)
24-25;18;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;;Starter;N. Woolfolk;31;48;0,8;48,8;5;15;0,33;5;14;0,36;0;1;0,00;2;2;1,00;;;;;;;;12;1;3;4;5;1;0;0;0;3;1;-19;10;13;N. Woolfolk
24-25;18;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;;Starter;A. Baker;19;43;0,72;43,72;4;11;0,36;4;10;0,40;0;1;0,00;4;4;1,00;;;;;;;;12;0;2;2;1;4;0;0;0;1;2;-18;4;15;A. Baker
24-25;18;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;;Starter;E. Akhator;30;45;0,75;45,75;7;10;0,70;7;10;0,70;0;0;;9;12;0,75;;;;;;;;23;3;6;9;1;3;0;0;0;2;10;-8;24;23;E. Akhator
24-25;18;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;;Starter;A. Trasi;28;45;0,75;45,75;3;8;0,38;2;6;0,33;1;2;0,50;1;3;0,33;;;;;;;;8;3;2;5;3;3;0;0;0;3;3;-12;6;32;A. Trasi
24-25;18;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;;Banc;P. Lezin;20;50;0,83;50,83;0;3;0,00;0;0;;0;3;0,00;0;0;;;;;;;;;0;1;2;3;1;1;0;0;0;0;1;2;0;9;P. Lezin
24-25;18;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;;Banc;L. Evrard;21;36;0,6;36,6;0;3;0,00;0;1;0,00;0;2;0,00;0;0;;;;;;;;;0;1;1;2;6;0;3;0;0;4;0;3;8;11;L. Evrard
24-25;18;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;;Banc;A. Kane;14;22;0,37;22,37;1;2;0,50;1;2;0,50;0;0;;0;0;;;;;;;;;2;0;3;3;0;1;0;0;0;3;2;-6;3;17;A. Kane
24-25;18;Championat de France;Domicile;Defaite;Lyon Asvel Féminin;;Banc;S. Belabbas;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;21;S. Belabbas
