Saison;Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
24-25;Demi-finale;Coupe de France;Exterieur;Victoire;Basket Landes;;Starter;A. Okonkwo;27;14;0,23;14,23;1;6;0,17;0;2;0,00;1;4;0,25;2;2;1,00;;;;;;;;5;0;5;5;0;3;0;0;0;3;4;1;2;0;A. Okonkwo
24-25;Demi-finale;Coupe de France;Exterieur;Victoire;Basket Landes;;Starter;M. Green;18;6;0,1;6,1;2;5;0,40;2;5;0,40;0;0;;0;0;;;;;;;;;4;1;1;2;0;2;0;0;0;1;1;-5;1;7;M. Green
24-25;Demi-finale;Coupe de France;Exterieur;Victoire;Basket Landes;;Starter;P. Astier;28;24;0,4;24,4;4;9;0,44;4;8;0,50;0;1;0,00;4;4;1,00;;;;;;;;12;0;2;2;8;3;2;0;2;3;4;3;16;18;P. Astier
24-25;Demi-finale;Coupe de France;Exterieur;Victoire;Basket Landes;;Starter;K. Diaby;31;30;0,5;30,5;5;13;0,38;5;13;0,38;0;0;;5;5;1,00;;;;;;;;15;1;6;7;1;1;1;0;1;1;3;6;15;22;K. Diaby
24-25;Demi-finale;Coupe de France;Exterieur;Victoire;Basket Landes;Capitaine;Starter;A. Spanou(C);31;8;0,13;8,13;1;4;0,25;0;2;0,00;1;2;0,50;0;0;;;;;;;;;3;3;4;7;1;3;1;0;0;1;2;3;6;25;A. Spanou(C)
24-25;Demi-finale;Coupe de France;Exterieur;Victoire;Basket Landes;;Banc;A. Filip;7;2;0,03;2,03;2;3;0,67;2;3;0,67;0;0;;0;0;;;;;;;;;4;0;3;3;0;0;0;0;0;1;0;0;6;11;A. Filip
24-25;Demi-finale;Coupe de France;Exterieur;Victoire;Basket Landes;;Banc;L. Guapo;9;0;0;0;0;2;0,00;0;1;0,00;0;1;0,00;0;0;;;;;;;;;0;0;1;1;2;1;1;0;1;2;0;4;1;21;L. Guapo
24-25;Demi-finale;Coupe de France;Exterieur;Victoire;Basket Landes;;Banc;I. Pitarch Granel;1;5;0,08;5,08;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;1;0;0;0;1;0;1;-1;26;I. Pitarch Granel
24-25;Demi-finale;Coupe de France;Exterieur;Victoire;Basket Landes;;Banc;T. Pouye;19;21;0,35;21,35;1;6;0,17;1;2;0,50;0;4;0,00;0;0;;;;;;;;;2;0;1;1;1;2;0;0;1;1;1;3;-3;32;T. Pouye
24-25;Demi-finale;Coupe de France;Exterieur;Victoire;Basket Landes;;Banc;A. Duchet;25;0;0;0;4;7;0,57;2;2;1,00;2;5;0,40;2;2;1,00;;;;;;;;12;0;1;1;2;2;2;0;0;3;1;4;12;39;A. Duchet
24-25;Demi-finale;Coupe de France;Exterieur;Victoire;Basket Landes;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;2;7;9;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;Demi-finale;Coupe de France;Exterieur;Victoire;Basket Landes;;Banc;TOTAUX EQUIPE;;;;;20;55;0,36;16;38;0,42;4;17;0,24;13;13;1,00;13;20;7;10;18;8;9;57;7;31;38;15;18;7;0;5;17;16;0;64;0;TOTAUX EQUIPE
24-25;Finale;Coupe de France;Exterieur;Defaite;Charleville-Mézières;;Starter;A. Okonkwo;30;10;0,17;10,17;5;17;0,29;1;9;0,11;4;8;0,50;0;3;0,00;;;;;;;;14;6;5;11;1;4;2;0;2;3;2;-5;9;0;A. Okonkwo
24-25;Finale;Coupe de France;Exterieur;Defaite;Charleville-Mézières;;Starter;P. Astier;25;11;0,18;11,18;3;7;0,43;2;6;0,33;1;1;1,00;0;0;;;;;;;;;7;1;2;3;2;9;4;0;0;5;2;-3;3;18;P. Astier
24-25;Finale;Coupe de France;Exterieur;Defaite;Charleville-Mézières;;Starter;K. Diaby Martiniere;34;22;0,37;22,37;9;12;0,75;9;12;0,75;0;0;;7;7;1,00;;;;;;;;25;4;2;6;4;0;0;0;0;2;7;-2;32;22;K. Diaby Martiniere
24-25;Finale;Coupe de France;Exterieur;Defaite;Charleville-Mézières;Capitaine;Starter;A. Spanou(C);14;31;0,52;31,52;0;1;0,00;0;1;0,00;0;0;;0;2;0,00;;;;;;;;0;0;1;1;0;1;1;0;0;2;2;-7;-2;25;A. Spanou(C)
24-25;Finale;Coupe de France;Exterieur;Defaite;Charleville-Mézières;;Starter;A. Duchet;29;59;0,98;59,98;3;15;0,20;3;11;0,27;0;4;0,00;0;0;;;;;;;;;6;0;2;2;4;2;1;0;0;1;2;-9;-1;39;A. Duchet
24-25;Finale;Coupe de France;Exterieur;Defaite;Charleville-Mézières;;Banc;M. Green;11;7;0,12;7,12;1;2;0,50;1;2;0,50;0;0;;0;0;;;;;;;;;2;0;0;0;0;0;0;0;0;3;1;5;1;7;M. Green
24-25;Finale;Coupe de France;Exterieur;Defaite;Charleville-Mézières;;Banc;A. Filip;4;2;0,03;2,03;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;1;2;3;0;1;0;1;0;1;0;1;3;11;A. Filip
24-25;Finale;Coupe de France;Exterieur;Defaite;Charleville-Mézières;;Banc;A. Tournebize;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;13;A. Tournebize
24-25;Finale;Coupe de France;Exterieur;Defaite;Charleville-Mézières;;Banc;L. Guapo;21;54;0,9;54,9;0;3;0,00;0;1;0,00;0;2;0,00;1;2;0,50;;;;;;;;1;2;0;2;3;0;1;1;0;5;1;6;4;21;L. Guapo
24-25;Finale;Coupe de France;Exterieur;Defaite;Charleville-Mézières;;Banc;M. Selle;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;24;M. Selle
24-25;Finale;Coupe de France;Exterieur;Defaite;Charleville-Mézières;;Banc;I. Pitarch-Granel;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;26;I. Pitarch-Granel
24-25;Finale;Coupe de France;Exterieur;Defaite;Charleville-Mézières;;Banc;T. Pouye;28;34;0,57;34,57;3;13;0,23;2;8;0,25;1;5;0,20;5;6;0,83;;;;;;;;12;4;7;11;3;5;1;1;0;0;4;-1;12;32;T. Pouye
24-25;Finale;Coupe de France;Exterieur;Defaite;Charleville-Mézières;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;4;4;8;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;Finale;Coupe de France;Exterieur;Defaite;Charleville-Mézières;;Banc;TOTAUX EQUIPE;;;;;24;70;0,34;18;50;0,36;6;20;0,30;13;20;0,65;22;34;18;9;15;3;10;67;22;25;47;17;22;10;3;2;22;21;0;69;0;TOTAUX EQUIPE
24-25;Finale;Match des champions;Exterieur;Victoire;Villeneuve d'Ascq;;Starter;A. Okonkwo;28;55;0,92;55,92;8;19;0,42;4;7;0,57;4;12;0,33;1;2;0,50;;;;;;;;21;2;4;6;4;0;3;0;0;0;2;28;22;0;A. Okonkwo
24-25;Finale;Match des champions;Exterieur;Victoire;Villeneuve d'Ascq;;Starter;M. Green;23;28;0,47;28,47;4;10;0,40;3;4;0,75;1;6;0,17;0;0;;;;;;;;;9;1;0;1;5;2;0;1;0;3;1;23;8;7;M. Green
24-25;Finale;Match des champions;Exterieur;Victoire;Villeneuve d'Ascq;;Starter;P. Astier;21;48;0,8;48,8;4;7;0,57;3;4;0,75;1;3;0,33;1;2;0,50;;;;;;;;10;2;4;6;3;3;1;0;0;5;4;9;13;18;P. Astier
24-25;Finale;Match des champions;Exterieur;Victoire;Villeneuve d'Ascq;;Starter;K. Diaby Martiniere;25;10;0,17;10,17;6;10;0,60;6;9;0,67;0;1;0,00;0;0;;;;;;;;;12;2;6;8;1;1;1;1;0;2;2;23;18;22;K. Diaby Martiniere
24-25;Finale;Match des champions;Exterieur;Victoire;Villeneuve d'Ascq;Capitaine;Starter;A. Spanou(C);26;39;0,65;39,65;3;7;0,43;3;3;1,00;0;4;0,00;0;1;0,00;;;;;;;;6;1;8;9;1;1;1;0;0;3;2;18;11;25;A. Spanou(C)
24-25;Finale;Match des champions;Exterieur;Victoire;Villeneuve d'Ascq;;Banc;M. Poilve;2;2;0,03;2,03;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;1;0;0;0;0;0;0;-2;1;1;M. Poilve
24-25;Finale;Match des champions;Exterieur;Victoire;Villeneuve d'Ascq;;Banc;A. Filip;17;47;0,78;47,78;4;5;0,80;4;5;0,80;0;0;;4;6;0,67;;;;;;;;12;1;8;9;1;2;0;0;0;4;3;9;17;11;A. Filip
24-25;Finale;Match des champions;Exterieur;Victoire;Villeneuve d'Ascq;;Banc;L. Guapo;30;40;0,67;40,67;2;7;0,29;1;2;0,50;1;5;0,20;0;2;0,00;;;;;;;;5;2;1;3;3;1;1;0;0;3;2;25;4;21;L. Guapo
24-25;Finale;Match des champions;Exterieur;Victoire;Villeneuve d'Ascq;;Banc;I. Pitarchi-Granel;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;26;I. Pitarchi-Granel
24-25;Finale;Match des champions;Exterieur;Victoire;Villeneuve d'Ascq;;Banc;A. Duchet;23;11;0,18;11,18;1;6;0,17;0;2;0,00;1;4;0,25;2;2;1,00;;;;;;;;5;1;1;2;2;1;0;0;0;1;1;22;3;39;A. Duchet
24-25;Finale;Match des champions;Exterieur;Victoire;Villeneuve d'Ascq;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;2;3;5;0;1;0;0;0;0;0;0;0;0;Team / Coach
24-25;Finale;Match des champions;Exterieur;Victoire;Villeneuve d'Ascq;;Banc;TOTAUX EQUIPE;;;;;32;71;0,45;24;36;0,67;8;35;0,23;8;15;0,53;21;48;13;10;22;32;15;80;14;35;49;21;12;7;2;0;21;17;0;101;0;TOTAUX EQUIPE
24-25;1;Championat de France;Domicile;Victoire;Chartres;;Starter;A. Okonkwo;28;52;0,87;52,87;6;12;0,50;4;8;0,50;2;4;0,50;3;4;0,75;;;;;;;;17;1;10;11;5;0;0;0;1;1;2;-4;26;0;A. Okonkwo
24-25;1;Championat de France;Domicile;Victoire;Chartres;;Starter;M. Green;26;40;0,67;40,67;3;7;0,43;2;3;0,67;1;4;0,25;0;0;;;;;;;;;7;0;4;4;3;1;4;0;0;2;0;14;13;7;M. Green
24-25;1;Championat de France;Domicile;Victoire;Chartres;;Starter;P. Astier;28;54;0,9;54,9;4;9;0,44;4;8;0,50;0;1;0,00;0;1;0,00;;;;;;;;8;0;3;3;6;5;4;0;0;2;3;12;10;18;P. Astier
24-25;1;Championat de France;Domicile;Victoire;Chartres;;Starter;K. Diaby;20;0;0;0;5;9;0,56;5;9;0,56;0;0;;2;2;1,00;;;;;;;;12;2;5;7;1;4;0;0;0;4;3;2;12;22;K. Diaby
24-25;1;Championat de France;Domicile;Victoire;Chartres;Capitaine;Starter;A. Spanou(C);23;28;0,47;28,47;3;9;0,33;3;6;0,50;0;3;0,00;1;2;0,50;;;;;;;;7;2;4;6;2;2;0;0;0;3;1;15;6;25;A. Spanou(C)
24-25;1;Championat de France;Domicile;Victoire;Chartres;;Banc;M. Poilvé;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;M. Poilvé
24-25;1;Championat de France;Domicile;Victoire;Chartres;;Banc;A. Filip;19;60;1;61;4;7;0,57;4;7;0,57;0;0;;2;3;0,67;;;;;;;;10;4;3;7;0;0;0;0;0;1;2;13;13;11;A. Filip
24-25;1;Championat de France;Domicile;Victoire;Chartres;;Banc;L. Guapo;27;40;0,67;40,67;1;6;0,17;1;2;0,50;0;4;0,00;3;3;1,00;;;;;;;;5;1;1;2;1;0;1;0;0;3;2;19;4;21;L. Guapo
24-25;1;Championat de France;Domicile;Victoire;Chartres;;Banc;M. Selle;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;24;M. Selle
24-25;1;Championat de France;Domicile;Victoire;Chartres;;Banc;I. Pitarch Granel;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;26;I. Pitarch Granel
24-25;1;Championat de France;Domicile;Victoire;Chartres;;Banc;J. Bourgeois;0;6;0,1;6,1;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;2;0;27;J. Bourgeois
24-25;1;Championat de France;Domicile;Victoire;Chartres;;Banc;A. Duchet;24;0;0;0;3;9;0,33;2;6;0,33;1;3;0,33;0;0;;;;;;;;;7;1;0;1;3;2;0;0;0;0;3;2;3;39;A. Duchet
24-25;1;Championat de France;Domicile;Victoire;Chartres;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;2;4;6;0;1;0;0;0;1;0;0;0;0;Team / Coach
24-25;1;Championat de France;Domicile;Victoire;Chartres;;Banc;TOTAUX EQUIPE;;;;;29;68;0,43;25;49;0,51;4;19;0,21;11;15;0,73;17;38;12;12;22;17;13;73;13;34;47;21;15;9;0;1;17;16;0;92;0;TOTAUX EQUIPE
24-25;2;Championat de France;Exterieur;Defaite;Basket Landes;;Starter;A. Okonkwo;30;60;1;61;3;18;0,17;1;8;0,13;2;10;0,20;2;2;1,00;;;;;;;;10;0;6;6;0;1;1;0;2;4;1;-2;1;0;A. Okonkwo
24-25;2;Championat de France;Exterieur;Defaite;Basket Landes;;Starter;M. Green;27;27;0,45;27,45;0;4;0,00;0;1;0,00;0;3;0,00;8;8;1,00;;;;;;;;8;1;3;4;1;3;0;0;0;3;6;-10;6;7;M. Green
24-25;2;Championat de France;Exterieur;Defaite;Basket Landes;;Starter;P. Astier;35;45;0,75;45,75;6;14;0,43;4;10;0,40;2;4;0,50;5;6;0,83;;;;;;;;19;1;2;3;5;0;2;1;1;4;6;-15;21;18;P. Astier
24-25;2;Championat de France;Exterieur;Defaite;Basket Landes;;Starter;L. Guapo;18;18;0,3;18,3;1;5;0,20;0;1;0,00;1;4;0,25;0;0;;;;;;;;;3;0;2;2;0;2;0;0;1;3;1;-11;-1;21;L. Guapo
24-25;2;Championat de France;Exterieur;Defaite;Basket Landes;Capitaine;Starter;A. Spanou(C);17;44;0,73;44,73;2;7;0,29;1;6;0,17;1;1;1,00;0;0;;;;;;;;;5;1;2;3;0;1;1;0;3;5;3;-7;3;25;A. Spanou(C)
24-25;2;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;A. Filip;29;35;0,58;35,58;4;6;0,67;4;5;0,80;0;1;0,00;0;2;0,00;;;;;;;;8;2;2;4;1;3;0;0;0;1;3;-10;6;11;A. Filip
24-25;2;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;M. Selle;1;1;0,02;1,02;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;2;0;-7;0;24;M. Selle
24-25;2;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;I. Pitarch Granel;12;12;0,2;12,2;1;2;0,50;1;2;0,50;0;0;;0;1;0,00;;;;;;;;2;1;1;2;0;3;1;0;0;2;1;1;0;26;I. Pitarch Granel
24-25;2;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;A. Duchet;26;18;0,3;18,3;0;6;0,00;0;2;0,00;0;4;0,00;0;0;;;;;;;;;0;0;3;3;2;0;0;0;0;0;0;-4;-1;39;A. Duchet
24-25;2;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;3;2;5;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;2;Championat de France;Exterieur;Defaite;Basket Landes;;Banc;TOTAUX EQUIPE;;;;;17;62;0,27;11;35;0,31;6;27;0,22;15;19;0,79;16;18;4;8;10;5;7;55;9;23;32;9;13;5;1;7;24;21;0;40;0;TOTAUX EQUIPE
24-25;3;Championat de France;Domicile;Victoire;Tarbes;;Starter;A. Okonkwo;27;24;0,4;24,4;6;10;0,60;4;8;0,50;2;2;1,00;0;0;;;;;;;;;14;0;2;2;2;2;1;0;0;0;0;16;13;0;A. Okonkwo
24-25;3;Championat de France;Domicile;Victoire;Tarbes;;Starter;M. Green;29;3;0,05;3,05;5;9;0,56;2;5;0,40;3;4;0,75;0;0;;;;;;;;;13;0;5;5;6;5;1;0;0;1;0;11;16;7;M. Green
24-25;3;Championat de France;Domicile;Victoire;Tarbes;;Starter;P. Astier;23;9;0,15;9,15;2;8;0,25;2;5;0,40;0;3;0,00;0;0;;;;;;;;;4;0;3;3;10;0;2;1;0;3;0;-5;14;18;P. Astier
24-25;3;Championat de France;Domicile;Victoire;Tarbes;;Starter;K. Diaby;24;39;0,65;39,65;5;11;0,45;5;11;0,45;0;0;;5;7;0,71;;;;;;;;15;3;3;6;1;0;0;0;0;1;5;1;14;22;K. Diaby
24-25;3;Championat de France;Domicile;Victoire;Tarbes;Capitaine;Starter;A. Spanou(C);23;14;0,23;14,23;3;6;0,50;1;3;0,33;2;3;0,67;1;2;0,50;;;;;;;;9;1;4;5;2;2;1;0;0;1;5;3;11;25;A. Spanou(C)
24-25;3;Championat de France;Domicile;Victoire;Tarbes;;Banc;M. Poilvé;0;1;0,02;1,02;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;2;0;1;M. Poilvé
24-25;3;Championat de France;Domicile;Victoire;Tarbes;;Banc;A. Filip;15;21;0,35;21,35;2;4;0,50;2;4;0,50;0;0;;0;0;;;;;;;;;4;0;2;2;2;0;0;0;0;3;0;14;6;11;A. Filip
24-25;3;Championat de France;Domicile;Victoire;Tarbes;;Banc;A. Tournebize;1;7;0,12;7,12;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;-5;0;13;A. Tournebize
24-25;3;Championat de France;Domicile;Victoire;Tarbes;;Banc;L. Guapo;23;28;0,47;28,47;2;5;0,40;1;3;0,33;1;2;0,50;0;0;;;;;;;;;5;2;3;5;0;1;4;0;1;1;3;16;10;21;L. Guapo
24-25;3;Championat de France;Domicile;Victoire;Tarbes;;Banc;I. Pitarch Granel;8;4;0,07;4,07;2;5;0,40;2;5;0,40;0;0;;0;0;;;;;;;;;4;2;1;3;1;0;1;0;0;2;1;2;6;26;I. Pitarch Granel
24-25;3;Championat de France;Domicile;Victoire;Tarbes;;Banc;J. Bourgeois;1;7;0,12;7,12;0;1;0,00;0;0;;0;1;0,00;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;-5;-1;27;J. Bourgeois
24-25;3;Championat de France;Domicile;Victoire;Tarbes;;Banc;A. Duchet;22;3;0,05;3,05;7;9;0,78;5;6;0,83;2;3;0,67;0;0;;;;;;;;;16;1;3;4;2;1;1;0;0;0;0;25;20;39;A. Duchet
24-25;3;Championat de France;Domicile;Victoire;Tarbes;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;2;2;4;0;1;0;0;0;0;0;0;0;0;Team / Coach
24-25;3;Championat de France;Domicile;Victoire;Tarbes;;Banc;TOTAUX EQUIPE;;;;;34;68;0,50;24;50;0,48;10;18;0,56;6;9;0,67;14;40;14;16;29;20;9;84;11;28;39;26;12;11;1;1;12;14;0;112;0;TOTAUX EQUIPE
24-25;4;Championat de France;Exterieur;Victoire;Roche Vendée;;Starter;A. Okonkwo;29;7;0,12;7,12;3;5;0,60;2;3;0,67;1;2;0,50;2;2;1,00;;;;;;;;9;1;7;8;1;3;1;0;0;0;2;23;14;0;A. Okonkwo
24-25;4;Championat de France;Exterieur;Victoire;Roche Vendée;;Starter;M. Green;28;58;0,97;58,97;3;11;0,27;2;5;0,40;1;6;0,17;0;0;;;;;;;;;7;1;1;2;5;2;4;0;0;2;0;32;8;7;M. Green
24-25;4;Championat de France;Exterieur;Victoire;Roche Vendée;;Starter;P. Astier;27;28;0,47;28,47;6;9;0,67;6;9;0,67;0;0;;4;4;1,00;;;;;;;;16;0;2;2;5;3;3;0;0;2;4;25;20;18;P. Astier
24-25;4;Championat de France;Exterieur;Victoire;Roche Vendée;;Starter;K. Diaby;19;53;0,88;53,88;7;7;1,00;7;7;1,00;0;0;;5;5;1,00;;;;;;;;19;0;5;5;1;0;1;0;0;3;3;24;26;22;K. Diaby
24-25;4;Championat de France;Exterieur;Victoire;Roche Vendée;Capitaine;Starter;A. Spanou(C);25;3;0,05;3,05;2;4;0,50;2;2;1,00;0;2;0,00;5;6;0,83;;;;;;;;9;0;4;4;4;1;0;0;0;2;4;28;13;25;A. Spanou(C)
24-25;4;Championat de France;Exterieur;Victoire;Roche Vendée;;Banc;M. Poilvé;3;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;1;1;1;1;0;0;0;1;0;0;1;1;M. Poilvé
24-25;4;Championat de France;Exterieur;Victoire;Roche Vendée;;Banc;A. Filip;20;7;0,12;7,12;6;10;0,60;6;10;0,60;0;0;;5;6;0,83;;;;;;;;17;0;4;4;1;0;1;1;0;3;6;14;19;11;A. Filip
24-25;4;Championat de France;Exterieur;Victoire;Roche Vendée;;Banc;L. Guapo;20;50;0,83;50,83;4;11;0,36;4;7;0,57;0;4;0,00;0;0;;;;;;;;;8;3;5;8;2;3;1;0;1;3;2;19;9;21;L. Guapo
24-25;4;Championat de France;Exterieur;Victoire;Roche Vendée;;Banc;J. Bourgeois;3;2;0,03;2,03;1;1;1,00;0;0;;1;1;1,00;0;0;;;;;;;;;3;1;0;1;0;0;1;0;0;0;0;6;5;27;J. Bourgeois
24-25;4;Championat de France;Exterieur;Victoire;Roche Vendée;;Banc;A. Duchet;22;22;0,37;22,37;0;4;0,00;0;1;0,00;0;3;0,00;0;0;;;;;;;;;0;0;2;2;4;0;0;0;1;1;0;19;2;39;A. Duchet
24-25;4;Championat de France;Exterieur;Victoire;Roche Vendée;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;2;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;4;Championat de France;Exterieur;Victoire;Roche Vendée;;Banc;TOTAUX EQUIPE;;;;;32;62;0,52;29;44;0,66;3;18;0,17;21;23;0,91;24;46;6;8;28;38;9;88;7;32;39;24;13;12;1;2;17;21;0;119;0;TOTAUX EQUIPE
24-25;5;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Starter;A. Okonkwo;28;46;0,77;46,77;6;11;0,55;4;6;0,67;2;5;0,40;0;0;;;;;;;;;14;1;2;3;2;1;0;0;0;4;0;7;13;0;A. Okonkwo
24-25;5;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Starter;M. Green;30;23;0,38;23,38;5;11;0,45;4;6;0,67;1;5;0,20;0;0;;;;;;;;;11;0;2;2;3;2;1;0;0;4;1;15;9;7;M. Green
24-25;5;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Starter;P. Astier;28;24;0,4;24,4;2;8;0,25;2;6;0,33;0;2;0,00;9;9;1,00;;;;;;;;13;0;3;3;9;5;5;0;0;3;7;20;19;18;P. Astier
24-25;5;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Starter;K. Diaby;26;5;0,08;5,08;6;8;0,75;6;8;0,75;0;0;;5;5;1,00;;;;;;;;17;1;10;11;0;5;0;0;0;4;5;15;21;22;K. Diaby
24-25;5;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;Capitaine;Starter;A. Spanou(C);17;60;1;61;4;5;0,80;3;4;0,75;1;1;1,00;0;0;;;;;;;;;9;0;2;2;2;0;0;0;0;4;0;19;12;25;A. Spanou(C)
24-25;5;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Banc;M. Poilvé;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;M. Poilvé
24-25;5;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Banc;C. Rousseliere;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;4;C. Rousseliere
24-25;5;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Banc;A. Filip;13;56;0,93;56,93;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;1;2;3;1;1;0;0;0;3;1;3;3;11;A. Filip
24-25;5;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Banc;A. Tournebize;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;13;A. Tournebize
24-25;5;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Banc;L. Guapo;23;25;0,42;25,42;2;6;0,33;2;2;1,00;0;4;0,00;0;0;;;;;;;;;4;0;3;3;2;0;1;0;1;3;2;2;6;21;L. Guapo
24-25;5;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Banc;M. Selle;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;24;M. Selle
24-25;5;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Banc;A. Duchet;31;2;0,03;2,03;8;14;0,57;5;7;0,71;3;7;0,43;1;2;0,50;;;;;;;;20;0;1;1;5;1;3;0;0;0;2;9;21;39;A. Duchet
24-25;5;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;2;0;0;0;0;0;0;0;0;0;0;Team / Coach
24-25;5;Championat de France;Domicile;Victoire;Villeneuve d'Ascq;;Banc;TOTAUX EQUIPE;;;;;33;63;0,52;26;39;0,67;7;24;0,29;15;16;0,94;24;44;6;22;24;20;10;88;4;26;30;24;15;10;0;1;25;18;0;106;0;TOTAUX EQUIPE
24-25;6;Championat de France;Exterieur;Victoire;Lattes Montpellier;;Starter;A. Okonkwo;20;59;0,98;59,98;3;7;0,43;2;5;0,40;1;2;0,50;0;0;;;;;;;;;7;0;2;2;0;3;0;0;0;2;0;-9;2;0;A. Okonkwo
24-25;6;Championat de France;Exterieur;Victoire;Lattes Montpellier;;Starter;M. Green;29;55;0,92;55,92;9;13;0,69;5;7;0,71;4;6;0,67;0;0;;;;;;;;;22;0;0;0;4;1;2;2;0;4;2;9;25;7;M. Green
24-25;6;Championat de France;Exterieur;Victoire;Lattes Montpellier;;Starter;P. Astier;36;7;0,12;7,12;6;12;0,50;6;9;0,67;0;3;0,00;4;4;1,00;;;;;;;;16;0;4;4;6;2;4;0;0;3;4;19;22;18;P. Astier
24-25;6;Championat de France;Exterieur;Victoire;Lattes Montpellier;;Starter;K. Diaby;29;30;0,5;30,5;4;6;0,67;4;6;0,67;0;0;;5;5;1,00;;;;;;;;13;0;2;2;4;1;3;2;1;2;4;20;21;22;K. Diaby
24-25;6;Championat de France;Exterieur;Victoire;Lattes Montpellier;Capitaine;Starter;A. Spanou(C);27;9;0,15;9,15;8;10;0,80;5;6;0,83;3;4;0,75;0;0;;;;;;;;;19;3;2;5;2;2;0;0;0;2;1;15;22;25;A. Spanou(C)
