Saison;Num_match;Competition;dom_ext;Gagne_perdu;Adveresaire;Capitaine;Starter/bench;Joueur;Minutes;Secondes;Secondes(minutes);Tps_jeu_decimal;Tirs_marques;Tirs_tentes;%Tirs;2pts_marques;2pts_tentes;%2pts;3pts_marques;3pts_tentes;%3pts;LF_marques;LF_tentes;%LF;Pts_apres_balles_perdues;Points_int;Point_2eme_chance;Points_CA;Points_banc;Ecart_max;Serie_max;Pts;RO;RD;RT;PD;BP;INT;CT;CTS;F;FPR;+/-;EVAL;N°;JOUEUR
24-25;8;Championat de France;Exterieur;Victoire;Landerneau;;Starter;L. Mendez Camps;30;25;0,42;25,42;5;10;0,50;4;9;0,44;1;1;1,00;0;0;;;;;;;;;11;1;2;3;5;2;0;0;0;1;1;2;12;7;L. Mendez Camps
24-25;8;Championat de France;Exterieur;Victoire;Landerneau;;Starter;Q. Urbaniak-Dornstauder;18;23;0,38;23,38;3;6;0,50;2;5;0,40;1;1;1,00;0;0;;;;;;;;;7;0;2;2;1;0;1;1;0;1;1;-2;9;11;Q. Urbaniak-Dornstauder
24-25;8;Championat de France;Exterieur;Victoire;Landerneau;;Starter;A. Alston;33;47;0,78;47,78;6;16;0,38;4;12;0,33;2;4;0,50;7;8;0,88;;;;;;;;21;2;3;5;2;4;1;0;0;3;7;14;14;22;A. Alston
24-25;8;Championat de France;Exterieur;Victoire;Landerneau;Capitaine;Starter;E. Tahane(C);34;37;0,62;37,62;3;8;0,38;3;8;0,38;0;0;;3;5;0,60;;;;;;;;9;6;4;10;2;2;2;1;0;4;5;17;15;31;E. Tahane(C)
24-25;8;Championat de France;Exterieur;Victoire;Landerneau;;Banc;A. Merceron;16;32;0,53;32,53;0;1;0,00;0;1;0,00;0;0;;0;0;;;;;;;;;0;0;1;1;0;0;0;0;0;1;0;10;0;4;A. Merceron
24-25;8;Championat de France;Exterieur;Victoire;Landerneau;;Banc;M. Dursus;18;13;0,22;13,22;2;5;0,40;1;2;0,50;1;3;0,33;0;0;;;;;;;;;5;1;2;3;5;2;0;0;0;2;1;7;8;8;M. Dursus
24-25;8;Championat de France;Exterieur;Victoire;Landerneau;;Banc;I. Nguinabe;0;0;0;0;0;0;;0;0;;0;0;;0;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;10;I. Nguinabe
24-25;8;Championat de France;Exterieur;Victoire;Landerneau;;Banc;O. Diarisso;23;27;0,45;27,45;2;5;0,40;2;5;0,40;0;0;;0;0;;;;;;;;;4;0;5;5;0;1;1;1;0;1;0;21;7;23;O. Diarisso
24-25;8;Championat de France;Exterieur;Victoire;Landerneau;;Banc;Team / Coach;;;;;;;;;;;;;;;;;;;;;;;;0;1;4;5;0;1;0;0;0;0;0;0;0;0;Team / Coach
24-25;8;Championat de France;Exterieur;Victoire;Landerneau;;Banc;TOTAUX EQUIPE;;;;;25;59;0,42;19;47;0,40;6;12;0,50;10;13;0,77;16;30;7;2;9;20;14;66;13;27;40;18;15;5;3;0;17;15;0;80;0;TOTAUX EQUIPE
24-25;9;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Starter;A. Ngo Ndjock;24;3;0,05;3,05;4;11;0,36;4;7;0,57;0;4;0,00;1;2;0,50;;;;;;;;9;1;1;2;2;2;0;0;0;5;1;-18;3;0;A. Ngo Ndjock
24-25;9;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Starter;L. Mendez Camps;30;31;0,52;31,52;2;11;0,18;2;10;0,20;0;1;0,00;1;2;0,50;;;;;;;;5;1;4;5;3;1;0;0;0;1;2;-24;2;7;L. Mendez Camps
24-25;9;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Starter;Q. Urbaniak-Dornstauder;20;2;0,03;2,03;3;7;0,43;3;6;0,50;0;1;0,00;2;3;0,67;;;;;;;;8;2;3;5;0;1;1;2;1;1;2;-3;10;11;Q. Urbaniak-Dornstauder
24-25;9;Championat de France;Exterieur;Defaite;Lyon Asvel Féminin;;Starter;A. Alston;33;48;0,8;48,8;6;12;0,50;6;9;0,67;0;3;0,00;4;4;1,00;;;;;;;;16;0;3;3;3;4;2;0;0;2;4;-12;14;22;A. Alston
